#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa00900	14	14	1	505	0.2	13	22958	0.06	HOXA5	ENSG00000075239,ENSG00000110921,ENSG00000112972,ENSG00000113161,ENSG00000117682,ENSG00000120437,ENSG00000148377,ENSG00000148459,ENSG00000152904,ENSG00000160752,ENSG00000163344,ENSG00000164494,ENSG00000167508	1.2519139519E0	2.6297E-1	6.54054E-1
hsa03410	33	34	1	505	0.2	32	22939	0.14	HOXA5	ENSG00000005156,ENSG00000041880,ENSG00000062822,ENSG00000065057,ENSG00000073050,ENSG00000076248,ENSG00000077514,ENSG00000100479,ENSG00000100823,ENSG00000103152,ENSG00000105486,ENSG00000106628,ENSG00000109674,ENSG00000114026,ENSG00000115350,ENSG00000123415,ENSG00000124097,ENSG00000129071,ENSG00000129484,ENSG00000132646,ENSG00000132781,ENSG00000139372,ENSG00000140398,ENSG00000143799,ENSG00000148229,ENSG00000154328,ENSG00000166169,ENSG00000168496,ENSG00000169188,ENSG00000175482,ENSG00000177084,ENSG00000189403	350299.46568E-6	5.13015E-1	9.04772E-1
hsa03440	28	28	1	505	0.2	27	22944	0.12	HOXA5	ENSG00000002016,ENSG00000020922,ENSG00000051180,ENSG00000062822,ENSG00000077514,ENSG00000100038,ENSG00000104320,ENSG00000106028,ENSG00000106399,ENSG00000106628,ENSG00000108384,ENSG00000113522,ENSG00000117748,ENSG00000126215,ENSG00000127922,ENSG00000132383,ENSG00000139618,ENSG00000154920,ENSG00000172732,ENSG00000175482,ENSG00000177302,ENSG00000182185,ENSG00000185379,ENSG00000196584,ENSG00000197275,ENSG00000197299,ENSG00000204086	520416.44812E-6	4.56887E-1	8.79586E-1
hsa04210	92	92	4	502	0.79	88	22883	0.38	HOXA5,NFKBIA,SOX17,TNFRSF10D	ENSG00000002330,ENSG00000003400,ENSG00000003402,ENSG00000005249,ENSG00000006062,ENSG00000014216,ENSG00000015475,ENSG00000023445,ENSG00000026103,ENSG00000051382,ENSG00000064012,ENSG00000067182,ENSG00000072062,ENSG00000073009,ENSG00000087088,ENSG00000090376,ENSG00000100368,ENSG00000101966,ENSG00000102871,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000107758,ENSG00000109320,ENSG00000110330,ENSG00000114302,ENSG00000115008,ENSG00000115594,ENSG00000117020,ENSG00000117461,ENSG00000117560,ENSG00000120868,ENSG00000120889,ENSG00000120910,ENSG00000121858,ENSG00000121879,ENSG00000125538,ENSG00000127191,ENSG00000132906,ENSG00000134070,ENSG00000134259,ENSG00000137275,ENSG00000138794,ENSG00000138814,ENSG00000141506,ENSG00000141510,ENSG00000142208,ENSG00000142875,ENSG00000145675,ENSG00000149218,ENSG00000149311,ENSG00000156709,ENSG00000157036,ENSG00000160049,ENSG00000162909,ENSG00000164305,ENSG00000164399,ENSG00000165059,ENSG00000165806,ENSG00000166869,ENSG00000167136,ENSG00000168040,ENSG00000169598,ENSG00000171552,ENSG00000171608,ENSG00000171791,ENSG00000172115,ENSG00000172936,ENSG00000173039,ENSG00000173535,ENSG00000183943,ENSG00000184216,ENSG00000185291,ENSG00000187446,ENSG00000188191,ENSG00000188386,ENSG00000196083,ENSG00000198001,ENSG00000198400,ENSG00000204490,ENSG00000206439,ENSG00000213341,ENSG00000221823,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	728506.98273E-6	1.37435E-1	4.65192E-1
hsa04622	76	75	3	503	0.59	73	22898	0.32	HOXA5,NFKBIA,SOX17	ENSG00000003400,ENSG00000050748,ENSG00000052723,ENSG00000057663,ENSG00000064012,ENSG00000067048,ENSG00000068308,ENSG00000073009,ENSG00000083799,ENSG00000088888,ENSG00000095015,ENSG00000101695,ENSG00000102871,ENSG00000104825,ENSG00000107201,ENSG00000107643,ENSG00000108771,ENSG00000109320,ENSG00000109339,ENSG00000112062,ENSG00000113302,ENSG00000115267,ENSG00000120235,ENSG00000120242,ENSG00000121060,ENSG00000126456,ENSG00000127191,ENSG00000127445,ENSG00000131323,ENSG00000135341,ENSG00000136560,ENSG00000137080,ENSG00000137275,ENSG00000143466,ENSG00000145782,ENSG00000147873,ENSG00000147885,ENSG00000147896,ENSG00000149476,ENSG00000156711,ENSG00000160703,ENSG00000168040,ENSG00000168811,ENSG00000169245,ENSG00000169429,ENSG00000171855,ENSG00000173039,ENSG00000175104,ENSG00000177047,ENSG00000183735,ENSG00000184584,ENSG00000184995,ENSG00000185386,ENSG00000185507,ENSG00000186803,ENSG00000187608,ENSG00000188130,ENSG00000188379,ENSG00000197919,ENSG00000198933,ENSG00000204490,ENSG00000206439,ENSG00000213341,ENSG00000214042,ENSG00000215301,ENSG00000223952,ENSG00000228083,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000234829,ENSG00000236637	626367.5269E-6	2.25304E-1	6.17017E-1
hsa04623	56	55	4	502	0.79	52	22919	0.23	HOXA5,IL6,NFKBIA,SOX17	ENSG00000013503,ENSG00000073009,ENSG00000088888,ENSG00000100413,ENSG00000103490,ENSG00000104825,ENSG00000107201,ENSG00000109320,ENSG00000113356,ENSG00000120235,ENSG00000120242,ENSG00000121851,ENSG00000124256,ENSG00000125538,ENSG00000126456,ENSG00000129277,ENSG00000129465,ENSG00000132664,ENSG00000137033,ENSG00000137080,ENSG00000137275,ENSG00000137752,ENSG00000143466,ENSG00000147873,ENSG00000147885,ENSG00000148606,ENSG00000150782,ENSG00000160710,ENSG00000161570,ENSG00000161980,ENSG00000163568,ENSG00000168495,ENSG00000169245,ENSG00000171453,ENSG00000171855,ENSG00000173039,ENSG00000183735,ENSG00000184584,ENSG00000185507,ENSG00000186141,ENSG00000186184,ENSG00000186803,ENSG00000188379,ENSG00000197262,ENSG00000197919,ENSG00000205020,ENSG00000213341,ENSG00000213689,ENSG00000214042,ENSG00000228083,ENSG00000234829,ENSG00000236637	1.2561720627E0	3.24838E-2	2.10062E-1
hsa04520	80	80	3	503	0.59	77	22894	0.34	HOXA5,PTPN1,RHOA	ENSG00000005339,ENSG00000006607,ENSG00000010810,ENSG00000015285,ENSG00000019549,ENSG00000035403,ENSG00000039068,ENSG00000044115,ENSG00000066032,ENSG00000070770,ENSG00000070831,ENSG00000072110,ENSG00000075624,ENSG00000077522,ENSG00000077782,ENSG00000081059,ENSG00000087095,ENSG00000095637,ENSG00000100030,ENSG00000100393,ENSG00000101266,ENSG00000102882,ENSG00000104067,ENSG00000105976,ENSG00000106299,ENSG00000106799,ENSG00000110400,ENSG00000111679,ENSG00000112290,ENSG00000123612,ENSG00000124216,ENSG00000127329,ENSG00000128340,ENSG00000130202,ENSG00000130396,ENSG00000130402,ENSG00000132970,ENSG00000135341,ENSG00000135503,ENSG00000136153,ENSG00000136238,ENSG00000138795,ENSG00000140443,ENSG00000140575,ENSG00000141646,ENSG00000141736,ENSG00000142949,ENSG00000143217,ENSG00000143727,ENSG00000146648,ENSG00000148498,ENSG00000148737,ENSG00000149177,ENSG00000151422,ENSG00000152284,ENSG00000158195,ENSG00000163513,ENSG00000166949,ENSG00000168036,ENSG00000169750,ENSG00000171105,ENSG00000173482,ENSG00000175387,ENSG00000175866,ENSG00000176105,ENSG00000177707,ENSG00000183230,ENSG00000184009,ENSG00000197122,ENSG00000198561,ENSG00000204435,ENSG00000206406,ENSG00000224398,ENSG00000224774,ENSG00000228875,ENSG00000230700,ENSG00000232960	572846.84319E-6	2.4824E-1	6.42115E-1
hsa00920	12	12	2	504	0.4	10	22961	0.04	HOXA5,PAPSS1	ENSG00000088002,ENSG00000109193,ENSG00000136213,ENSG00000162813,ENSG00000171310,ENSG00000180767,ENSG00000197165,ENSG00000198682,ENSG00000213599,ENSG00000213648	2.209538223E0	2.65228E-2	1.83765E-1
hsa03022	42	42	1	505	0.2	41	22930	0.18	HOXA5	ENSG00000006704,ENSG00000028839,ENSG00000064313,ENSG00000064995,ENSG00000077809,ENSG00000102387,ENSG00000106290,ENSG00000110768,ENSG00000111358,ENSG00000112592,ENSG00000120656,ENSG00000122728,ENSG00000125651,ENSG00000130699,ENSG00000135801,ENSG00000137947,ENSG00000140307,ENSG00000141384,ENSG00000145736,ENSG00000147133,ENSG00000148835,ENSG00000162227,ENSG00000165417,ENSG00000166337,ENSG00000171703,ENSG00000178913,ENSG00000182521,ENSG00000185057,ENSG00000187325,ENSG00000187735,ENSG00000188342,ENSG00000197265,ENSG00000197780,ENSG00000213780,ENSG00000221974,ENSG00000226384,ENSG00000233149,ENSG00000234370,ENSG00000236895,ENSG00000242441,ENSG00000243244	102070.87987E-6	5.99857E-1	9.61754E-1
hsa00510	45	45	1	505	0.2	44	22927	0.19	HOXA5	ENSG00000000419,ENSG00000033011,ENSG00000033170,ENSG00000071073,ENSG00000073849,ENSG00000086062,ENSG00000086848,ENSG00000088035,ENSG00000089597,ENSG00000101901,ENSG00000104723,ENSG00000111885,ENSG00000112893,ENSG00000115275,ENSG00000117411,ENSG00000117643,ENSG00000118705,ENSG00000119523,ENSG00000120697,ENSG00000128268,ENSG00000129562,ENSG00000131446,ENSG00000134910,ENSG00000136908,ENSG00000139133,ENSG00000152127,ENSG00000158850,ENSG00000159063,ENSG00000161013,ENSG00000163527,ENSG00000163902,ENSG00000163933,ENSG00000167130,ENSG00000167889,ENSG00000168282,ENSG00000172339,ENSG00000175548,ENSG00000177239,ENSG00000179085,ENSG00000182858,ENSG00000196547,ENSG00000198162,ENSG00000214160,ENSG00000244038	31322.471129E-6	6.25222E-1	9.86122E-1
hsa03450	13	13	1	505	0.2	12	22959	0.05	HOXA5	ENSG00000020922,ENSG00000079246,ENSG00000107447,ENSG00000113522,ENSG00000121031,ENSG00000122678,ENSG00000152422,ENSG00000152457,ENSG00000166169,ENSG00000168496,ENSG00000174405,ENSG00000196419	1.3320002164E0	2.46726E-1	6.42115E-1
hsa05012	128	128	1	505	0.2	127	22844	0.55	HOXA5	ENSG00000004779,ENSG00000005022,ENSG00000010256,ENSG00000023228,ENSG00000036565,ENSG00000064692,ENSG00000065518,ENSG00000073578,ENSG00000078668,ENSG00000090266,ENSG00000099624,ENSG00000099795,ENSG00000109390,ENSG00000110717,ENSG00000110955,ENSG00000111775,ENSG00000112695,ENSG00000115286,ENSG00000115317,ENSG00000115944,ENSG00000116288,ENSG00000116459,ENSG00000117118,ENSG00000119013,ENSG00000119421,ENSG00000120868,ENSG00000124172,ENSG00000125356,ENSG00000126267,ENSG00000127184,ENSG00000127540,ENSG00000128609,ENSG00000130414,ENSG00000130985,ENSG00000131055,ENSG00000131143,ENSG00000131174,ENSG00000131495,ENSG00000132388,ENSG00000132906,ENSG00000135390,ENSG00000135940,ENSG00000136521,ENSG00000139180,ENSG00000140740,ENSG00000140990,ENSG00000142319,ENSG00000143252,ENSG00000143947,ENSG00000145335,ENSG00000145494,ENSG00000147684,ENSG00000150991,ENSG00000151366,ENSG00000151475,ENSG00000151729,ENSG00000152234,ENSG00000154277,ENSG00000154518,ENSG00000154723,ENSG00000156467,ENSG00000156587,ENSG00000156885,ENSG00000158828,ENSG00000159199,ENSG00000160087,ENSG00000160194,ENSG00000160471,ENSG00000161281,ENSG00000164258,ENSG00000164305,ENSG00000164405,ENSG00000164919,ENSG00000165264,ENSG00000165629,ENSG00000165637,ENSG00000165646,ENSG00000166136,ENSG00000167774,ENSG00000167792,ENSG00000167863,ENSG00000168653,ENSG00000169021,ENSG00000169100,ENSG00000170315,ENSG00000170516,ENSG00000170775,ENSG00000170906,ENSG00000171497,ENSG00000172115,ENSG00000173660,ENSG00000176340,ENSG00000178127,ENSG00000178741,ENSG00000179091,ENSG00000180176,ENSG00000182179,ENSG00000183648,ENSG00000184076,ENSG00000184702,ENSG00000184787,ENSG00000184983,ENSG00000185345,ENSG00000185633,ENSG00000185651,ENSG00000187581,ENSG00000188906,ENSG00000189043,ENSG00000198695,ENSG00000198712,ENSG00000198763,ENSG00000198786,ENSG00000198804,ENSG00000198840,ENSG00000198886,ENSG00000198888,ENSG00000198899,ENSG00000198938,ENSG00000204370,ENSG00000212907,ENSG00000213585,ENSG00000213619,ENSG00000221983,ENSG00000228253,ENSG00000241519,ENSG00000241837,ENSG00000244442	-1.0323017359E0	9.38983E-1	1E0
hsa05016	174	174	2	504	0.4	172	22799	0.75	HOXA5,SOX17	ENSG00000004779,ENSG00000005022,ENSG00000005075,ENSG00000005339,ENSG00000006125,ENSG00000010256,ENSG00000023228,ENSG00000028839,ENSG00000042753,ENSG00000047315,ENSG00000060566,ENSG00000064012,ENSG00000065518,ENSG00000070371,ENSG00000073578,ENSG00000078668,ENSG00000084093,ENSG00000087088,ENSG00000089902,ENSG00000090266,ENSG00000099624,ENSG00000099795,ENSG00000099817,ENSG00000100142,ENSG00000100246,ENSG00000100393,ENSG00000101333,ENSG00000102978,ENSG00000105258,ENSG00000105327,ENSG00000106459,ENSG00000107175,ENSG00000108064,ENSG00000109390,ENSG00000109424,ENSG00000109819,ENSG00000110717,ENSG00000110955,ENSG00000111775,ENSG00000112096,ENSG00000112592,ENSG00000112695,ENSG00000114446,ENSG00000114841,ENSG00000115286,ENSG00000115944,ENSG00000116459,ENSG00000116478,ENSG00000117118,ENSG00000118260,ENSG00000119013,ENSG00000119421,ENSG00000119661,ENSG00000120868,ENSG00000122705,ENSG00000122735,ENSG00000124172,ENSG00000125356,ENSG00000126267,ENSG00000127184,ENSG00000127540,ENSG00000127946,ENSG00000128609,ENSG00000130414,ENSG00000130699,ENSG00000131055,ENSG00000131143,ENSG00000131174,ENSG00000131495,ENSG00000132170,ENSG00000132906,ENSG00000132912,ENSG00000135390,ENSG00000135940,ENSG00000136521,ENSG00000137841,ENSG00000139180,ENSG00000140740,ENSG00000140990,ENSG00000141367,ENSG00000141384,ENSG00000141510,ENSG00000142168,ENSG00000143252,ENSG00000143578,ENSG00000144231,ENSG00000145494,ENSG00000146592,ENSG00000147669,ENSG00000147684,ENSG00000149782,ENSG00000150086,ENSG00000150995,ENSG00000151366,ENSG00000151475,ENSG00000151729,ENSG00000152234,ENSG00000154518,ENSG00000154723,ENSG00000156052,ENSG00000156467,ENSG00000156885,ENSG00000157613,ENSG00000158486,ENSG00000159199,ENSG00000160194,ENSG00000160471,ENSG00000161203,ENSG00000161281,ENSG00000163879,ENSG00000163882,ENSG00000164258,ENSG00000164305,ENSG00000164405,ENSG00000164919,ENSG00000165264,ENSG00000165629,ENSG00000165637,ENSG00000166136,ENSG00000167774,ENSG00000167792,ENSG00000167863,ENSG00000168002,ENSG00000168255,ENSG00000168653,ENSG00000168959,ENSG00000169021,ENSG00000169100,ENSG00000169375,ENSG00000170516,ENSG00000170906,ENSG00000171497,ENSG00000171595,ENSG00000172115,ENSG00000173660,ENSG00000173805,ENSG00000175416,ENSG00000176340,ENSG00000176697,ENSG00000176884,ENSG00000177700,ENSG00000178127,ENSG00000178741,ENSG00000179091,ENSG00000181222,ENSG00000182158,ENSG00000182521,ENSG00000182621,ENSG00000183020,ENSG00000183648,ENSG00000183914,ENSG00000184076,ENSG00000184983,ENSG00000185591,ENSG00000185633,ENSG00000187581,ENSG00000189043,ENSG00000196591,ENSG00000196961,ENSG00000197386,ENSG00000198712,ENSG00000198804,ENSG00000198899,ENSG00000198938,ENSG00000198959,ENSG00000204370,ENSG00000213585,ENSG00000213619,ENSG00000228253,ENSG00000233276,ENSG00000241837,ENSG00000244442	-642451.60999E-6	8.91823E-1	1E0
hsa04742	49	49	1	505	0.2	48	22923	0.21	HOXA5	ENSG00000070985,ENSG00000072062,ENSG00000078369,ENSG00000087460,ENSG00000096433,ENSG00000108684,ENSG00000111319,ENSG00000111664,ENSG00000115252,ENSG00000121314,ENSG00000121318,ENSG00000121377,ENSG00000121381,ENSG00000124493,ENSG00000127362,ENSG00000127364,ENSG00000127366,ENSG00000127588,ENSG00000128519,ENSG00000129467,ENSG00000137841,ENSG00000141837,ENSG00000142875,ENSG00000148408,ENSG00000155897,ENSG00000158445,ENSG00000162188,ENSG00000165059,ENSG00000166828,ENSG00000168447,ENSG00000169777,ENSG00000169962,ENSG00000173662,ENSG00000174233,ENSG00000179002,ENSG00000183609,ENSG00000183943,ENSG00000185899,ENSG00000186136,ENSG00000212124,ENSG00000212125,ENSG00000212126,ENSG00000212127,ENSG00000212128,ENSG00000221855,ENSG00000221937,ENSG00000226761,ENSG00000236398	-55863.387868E-6	6.56562E-1	1E0
hsa00120	15	15	1	505	0.2	14	22957	0.06	HSD17B4	ENSG00000036530,ENSG00000083807,ENSG00000099377,ENSG00000116171,ENSG00000122787,ENSG00000135929,ENSG00000136881,ENSG00000138135,ENSG00000146233,ENSG00000167910,ENSG00000168306,ENSG00000172817,ENSG00000198610,ENSG00000242110	1.177762421E0	2.78865E-1	6.76247E-1
hsa00140	63	63	1	505	0.2	62	22909	0.27	HSD17B6	ENSG00000021461,ENSG00000049319,ENSG00000086696,ENSG00000088002,ENSG00000093010,ENSG00000101846,ENSG00000106258,ENSG00000108786,ENSG00000109181,ENSG00000109193,ENSG00000112474,ENSG00000117594,ENSG00000122787,ENSG00000128039,ENSG00000130948,ENSG00000132196,ENSG00000135220,ENSG00000135226,ENSG00000137869,ENSG00000138061,ENSG00000140459,ENSG00000140465,ENSG00000145545,ENSG00000148795,ENSG00000149084,ENSG00000151632,ENSG00000156096,ENSG00000160868,ENSG00000160870,ENSG00000160882,ENSG00000167165,ENSG00000167910,ENSG00000171234,ENSG00000172817,ENSG00000173610,ENSG00000176387,ENSG00000179142,ENSG00000187134,ENSG00000196139,ENSG00000196620,ENSG00000197888,ENSG00000198610,ENSG00000203857,ENSG00000203859,ENSG00000204228,ENSG00000206338,ENSG00000213759,ENSG00000225312,ENSG00000228357,ENSG00000228712,ENSG00000231852,ENSG00000232357,ENSG00000232414,ENSG00000233151,ENSG00000240224,ENSG00000241119,ENSG00000241635,ENSG00000242366,ENSG00000242515,ENSG00000243135,ENSG00000244122,ENSG00000244474	-312407.68889E-6	7.47039E-1	1E0
hsa04672	84	84	2	504	0.4	82	22889	0.36	IL6,TNFSF13	ENSG00000006062,ENSG00000048462,ENSG00000092969,ENSG00000099866,ENSG00000101017,ENSG00000102245,ENSG00000102524,ENSG00000107562,ENSG00000109471,ENSG00000111321,ENSG00000111732,ENSG00000113520,ENSG00000113525,ENSG00000114013,ENSG00000115232,ENSG00000119699,ENSG00000121594,ENSG00000121966,ENSG00000131142,ENSG00000134470,ENSG00000136634,ENSG00000139626,ENSG00000151882,ENSG00000159958,ENSG00000160223,ENSG00000162896,ENSG00000163600,ENSG00000164136,ENSG00000168384,ENSG00000173585,ENSG00000178562,ENSG00000179344,ENSG00000184451,ENSG00000196126,ENSG00000198502,ENSG00000204252,ENSG00000204257,ENSG00000204276,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206308,ENSG00000213927,ENSG00000223793,ENSG00000223865,ENSG00000224103,ENSG00000226260,ENSG00000226264,ENSG00000226826,ENSG00000228163,ENSG00000228987,ENSG00000229685,ENSG00000230141,ENSG00000230726,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232957,ENSG00000232962,ENSG00000233192,ENSG00000234794,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000237541,ENSG00000237710,ENSG00000239329,ENSG00000239457,ENSG00000239463,ENSG00000240505,ENSG00000241106,ENSG00000241386,ENSG00000241674,ENSG00000241910,ENSG00000242092,ENSG00000242361,ENSG00000242685,ENSG00000243189,ENSG00000243215,ENSG00000243612,ENSG00000243719	102263.39002E-6	5.43305E-1	9.16532E-1
hsa05410	90	90	2	504	0.4	88	22883	0.38	IL6,SGCB	ENSG00000005884,ENSG00000005961,ENSG00000006116,ENSG00000007402,ENSG00000017427,ENSG00000056345,ENSG00000067191,ENSG00000075429,ENSG00000075461,ENSG00000075624,ENSG00000077943,ENSG00000078401,ENSG00000081248,ENSG00000082781,ENSG00000091409,ENSG00000092054,ENSG00000092969,ENSG00000102001,ENSG00000102119,ENSG00000102683,ENSG00000105605,ENSG00000105855,ENSG00000106617,ENSG00000107796,ENSG00000108823,ENSG00000108878,ENSG00000111245,ENSG00000111725,ENSG00000114854,ENSG00000115221,ENSG00000115232,ENSG00000115592,ENSG00000118194,ENSG00000119699,ENSG00000124205,ENSG00000127129,ENSG00000129991,ENSG00000130433,ENSG00000131791,ENSG00000132356,ENSG00000132470,ENSG00000134571,ENSG00000135424,ENSG00000135744,ENSG00000137809,ENSG00000138448,ENSG00000139626,ENSG00000140416,ENSG00000142408,ENSG00000143127,ENSG00000143549,ENSG00000144668,ENSG00000150093,ENSG00000151062,ENSG00000151067,ENSG00000153956,ENSG00000157388,ENSG00000157445,ENSG00000159251,ENSG00000159640,ENSG00000160789,ENSG00000160808,ENSG00000161638,ENSG00000162409,ENSG00000164171,ENSG00000165995,ENSG00000166862,ENSG00000167460,ENSG00000167535,ENSG00000170624,ENSG00000173402,ENSG00000174437,ENSG00000175084,ENSG00000181929,ENSG00000182389,ENSG00000183023,ENSG00000184009,ENSG00000196569,ENSG00000197616,ENSG00000198947,ENSG00000204490,ENSG00000206439,ENSG00000213949,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	31383.65379E-6	5.80799E-1	9.56851E-1
hsa00562	54	54	1	505	0.2	53	22918	0.23	INPP5A	ENSG00000011405,ENSG00000040933,ENSG00000051382,ENSG00000078142,ENSG00000078269,ENSG00000100253,ENSG00000100605,ENSG00000101333,ENSG00000103502,ENSG00000105655,ENSG00000105851,ENSG00000107242,ENSG00000107789,ENSG00000109452,ENSG00000111669,ENSG00000115020,ENSG00000115556,ENSG00000119711,ENSG00000121879,ENSG00000122126,ENSG00000124181,ENSG00000127080,ENSG00000132376,ENSG00000133056,ENSG00000133731,ENSG00000137825,ENSG00000137841,ENSG00000138193,ENSG00000139144,ENSG00000139151,ENSG00000141401,ENSG00000141720,ENSG00000143393,ENSG00000143398,ENSG00000143772,ENSG00000148384,ENSG00000149782,ENSG00000150867,ENSG00000151151,ENSG00000151689,ENSG00000159082,ENSG00000161714,ENSG00000165458,ENSG00000166908,ENSG00000171608,ENSG00000171862,ENSG00000182621,ENSG00000185133,ENSG00000186111,ENSG00000187091,ENSG00000197943,ENSG00000204084,ENSG00000241973	-155172.43584E-6	6.92085E-1	1E0
hsa04330	47	48	3	503	0.59	44	22927	0.19	KAT2B,NOTCH1,NOTCH4	ENSG00000004975,ENSG00000005339,ENSG00000074181,ENSG00000080815,ENSG00000090932,ENSG00000091073,ENSG00000100060,ENSG00000100393,ENSG00000100603,ENSG00000101384,ENSG00000105245,ENSG00000106003,ENSG00000107404,ENSG00000108773,ENSG00000110042,ENSG00000114315,ENSG00000116478,ENSG00000117362,ENSG00000124232,ENSG00000128917,ENSG00000133961,ENSG00000134250,ENSG00000135144,ENSG00000138433,ENSG00000143801,ENSG00000151694,ENSG00000159692,ENSG00000161021,ENSG00000161202,ENSG00000162736,ENSG00000163840,ENSG00000168214,ENSG00000169733,ENSG00000171611,ENSG00000175029,ENSG00000178498,ENSG00000184384,ENSG00000184916,ENSG00000196498,ENSG00000196591,ENSG00000196782,ENSG00000197921,ENSG00000198719,ENSG00000205155	1.133903019E0	8.04982E-2	3.72644E-1
hsa00730	7	7	1	505	0.2	6	22965	0.03	MTMR6	ENSG00000003987,ENSG00000054148,ENSG00000063601,ENSG00000087053,ENSG00000157306,ENSG00000244005	2.0254086983E0	1.41476E-1	4.65192E-1
hsa00740	15	15	2	504	0.4	13	22958	0.06	MTMR6,SOX17	ENSG00000003987,ENSG00000054148,ENSG00000063601,ENSG00000077498,ENSG00000087053,ENSG00000102575,ENSG00000135002,ENSG00000142513,ENSG00000143727,ENSG00000154269,ENSG00000160688,ENSG00000162836,ENSG00000197594	1.9470432937E0	4.04444E-2	2.49797E-1
hsa00534	26	26	1	505	0.2	25	22946	0.11	NDST1	ENSG00000002587,ENSG00000012232,ENSG00000015532,ENSG00000027847,ENSG00000103489,ENSG00000109956,ENSG00000112309,ENSG00000122254,ENSG00000125430,ENSG00000136720,ENSG00000138604,ENSG00000138653,ENSG00000149541,ENSG00000151348,ENSG00000153936,ENSG00000153976,ENSG00000158008,ENSG00000162694,ENSG00000164100,ENSG00000166507,ENSG00000171004,ENSG00000175818,ENSG00000176022,ENSG00000182197,ENSG00000185352	597464.65422E-6	4.32668E-1	8.65336E-1
hsa00020	29	29	1	505	0.2	28	22943	0.12	OGDH	ENSG00000014641,ENSG00000062485,ENSG00000067829,ENSG00000073578,ENSG00000091140,ENSG00000091483,ENSG00000100412,ENSG00000101365,ENSG00000117118,ENSG00000119689,ENSG00000122729,ENSG00000124253,ENSG00000131473,ENSG00000131828,ENSG00000136143,ENSG00000138413,ENSG00000143252,ENSG00000146701,ENSG00000150768,ENSG00000163114,ENSG00000163541,ENSG00000166411,ENSG00000168291,ENSG00000172340,ENSG00000173599,ENSG00000182054,ENSG00000197444,ENSG00000204370	484005.21862E-6	4.68607E-1	8.83688E-1
hsa00450	26	26	2	504	0.4	24	22947	0.1	PAPSS1,SOX17	ENSG00000038274,ENSG00000066651,ENSG00000071462,ENSG00000086475,ENSG00000099998,ENSG00000100031,ENSG00000101444,ENSG00000114735,ENSG00000116761,ENSG00000131067,ENSG00000132330,ENSG00000151224,ENSG00000152428,ENSG00000158467,ENSG00000160200,ENSG00000165055,ENSG00000166986,ENSG00000167741,ENSG00000168710,ENSG00000168806,ENSG00000179918,ENSG00000198682,ENSG00000205629,ENSG00000206562	1.3334595701E0	1.0739E-1	4.08504E-1
hsa00564	73	73	1	505	0.2	72	22899	0.31	PPAP2B	ENSG00000011009,ENSG00000026652,ENSG00000058866,ENSG00000065357,ENSG00000067113,ENSG00000069764,ENSG00000070748,ENSG00000075651,ENSG00000077044,ENSG00000087085,ENSG00000087157,ENSG00000088766,ENSG00000100078,ENSG00000100288,ENSG00000100344,ENSG00000101290,ENSG00000102030,ENSG00000102230,ENSG00000102780,ENSG00000103066,ENSG00000103502,ENSG00000110721,ENSG00000111666,ENSG00000115159,ENSG00000116711,ENSG00000116906,ENSG00000117215,ENSG00000119927,ENSG00000120992,ENSG00000123739,ENSG00000127472,ENSG00000129219,ENSG00000133027,ENSG00000136267,ENSG00000138308,ENSG00000139163,ENSG00000141934,ENSG00000143845,ENSG00000145214,ENSG00000149091,ENSG00000152642,ENSG00000153933,ENSG00000156471,ENSG00000157680,ENSG00000158669,ENSG00000158786,ENSG00000160216,ENSG00000161217,ENSG00000163624,ENSG00000167588,ENSG00000168970,ENSG00000169692,ENSG00000170890,ENSG00000172954,ENSG00000173418,ENSG00000173868,ENSG00000174915,ENSG00000184381,ENSG00000185813,ENSG00000187980,ENSG00000188257,ENSG00000188784,ENSG00000204310,ENSG00000206324,ENSG00000213398,ENSG00000226467,ENSG00000227642,ENSG00000228892,ENSG00000235758,ENSG00000236873,ENSG00000241878,ENSG00000243477	-462376.02782E-6	7.96694E-1	1E0
