#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa05414	73	93	4	792	0.5	69	19457	0.35	ACTG1,FOXC1,FOXL1,ITGA6	ENSG00000005961,ENSG00000006116,ENSG00000007402,ENSG00000017427,ENSG00000043591,ENSG00000056345,ENSG00000075429,ENSG00000075461,ENSG00000075624,ENSG00000078295,ENSG00000081248,ENSG00000082781,ENSG00000087460,ENSG00000092054,ENSG00000092969,ENSG00000102119,ENSG00000102683,ENSG00000105605,ENSG00000105855,ENSG00000107796,ENSG00000108878,ENSG00000115221,ENSG00000115232,ENSG00000119699,ENSG00000121281,ENSG00000129991,ENSG00000130433,ENSG00000132470,ENSG00000135424,ENSG00000137809,ENSG00000138031,ENSG00000138448,ENSG00000140416,ENSG00000142408,ENSG00000142875,ENSG00000143549,ENSG00000144668,ENSG00000150093,ENSG00000151062,ENSG00000151067,ENSG00000155897,ENSG00000157388,ENSG00000157445,ENSG00000159251,ENSG00000160789,ENSG00000160808,ENSG00000161638,ENSG00000162104,ENSG00000163069,ENSG00000164742,ENSG00000165059,ENSG00000166862,ENSG00000167460,ENSG00000167535,ENSG00000170624,ENSG00000173175,ENSG00000174233,ENSG00000175084,ENSG00000182389,ENSG00000183943,ENSG00000197616,ENSG00000204490,ENSG00000206439,ENSG00000213949,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	353588.64618E-6	3.20556E-1	4.41049E-1
hsa05416	114	122	3	793	0.38	111	19415	0.57	ACTG1,FOXC1,FOXL1	ENSG00000005844,ENSG00000006788,ENSG00000010810,ENSG00000015475,ENSG00000064012,ENSG00000075151,ENSG00000075624,ENSG00000078814,ENSG00000090339,ENSG00000092054,ENSG00000097007,ENSG00000101017,ENSG00000102683,ENSG00000105357,ENSG00000105974,ENSG00000109061,ENSG00000109063,ENSG00000110092,ENSG00000110321,ENSG00000114013,ENSG00000125414,ENSG00000128340,ENSG00000132906,ENSG00000133020,ENSG00000133026,ENSG00000133392,ENSG00000136238,ENSG00000137403,ENSG00000141048,ENSG00000143322,ENSG00000144821,ENSG00000160255,ENSG00000163069,ENSG00000164305,ENSG00000168384,ENSG00000169750,ENSG00000170624,ENSG00000172115,ENSG00000178562,ENSG00000179344,ENSG00000180644,ENSG00000196126,ENSG00000196352,ENSG00000197616,ENSG00000198502,ENSG00000204257,ENSG00000204276,ENSG00000204525,ENSG00000204592,ENSG00000204632,ENSG00000204642,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206308,ENSG00000206493,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000223793,ENSG00000223865,ENSG00000224103,ENSG00000225201,ENSG00000226260,ENSG00000226264,ENSG00000226826,ENSG00000228163,ENSG00000228987,ENSG00000229252,ENSG00000229685,ENSG00000229698,ENSG00000230141,ENSG00000230254,ENSG00000230413,ENSG00000230726,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232957,ENSG00000232962,ENSG00000233095,ENSG00000233192,ENSG00000233904,ENSG00000234745,ENSG00000234794,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000236632,ENSG00000237216,ENSG00000237508,ENSG00000237541,ENSG00000237710,ENSG00000239329,ENSG00000239457,ENSG00000239463,ENSG00000241386,ENSG00000241674,ENSG00000241910,ENSG00000242092,ENSG00000242361,ENSG00000242685,ENSG00000243189,ENSG00000243215,ENSG00000243612,ENSG00000243719	-412939.89211E-6	8.28876E-1	8.98335E-1
hsa04060	241	286	7	789	0.88	234	19292	1.2	ACVR1,CXCL11,FOXC1,FOXL1,OSMR,TNFRSF9,TNFSF10	ENSG00000006074,ENSG00000006075,ENSG00000006210,ENSG00000006327,ENSG00000016402,ENSG00000019991,ENSG00000026103,ENSG00000027697,ENSG00000037280,ENSG00000048462,ENSG00000049130,ENSG00000054967,ENSG00000056736,ENSG00000064300,ENSG00000067182,ENSG00000077238,ENSG00000081041,ENSG00000091181,ENSG00000092969,ENSG00000095752,ENSG00000096996,ENSG00000099985,ENSG00000100311,ENSG00000100368,ENSG00000100385,ENSG00000101017,ENSG00000101144,ENSG00000102524,ENSG00000102755,ENSG00000103522,ENSG00000104432,ENSG00000104899,ENSG00000105976,ENSG00000106799,ENSG00000106952,ENSG00000107562,ENSG00000107779,ENSG00000108342,ENSG00000108688,ENSG00000108691,ENSG00000108700,ENSG00000109272,ENSG00000109471,ENSG00000110324,ENSG00000110944,ENSG00000111321,ENSG00000111536,ENSG00000112115,ENSG00000112175,ENSG00000112486,ENSG00000112715,ENSG00000112964,ENSG00000113494,ENSG00000113520,ENSG00000113525,ENSG00000113721,ENSG00000114739,ENSG00000115008,ENSG00000115009,ENSG00000115590,ENSG00000115604,ENSG00000115607,ENSG00000116985,ENSG00000117400,ENSG00000117560,ENSG00000119535,ENSG00000119630,ENSG00000119699,ENSG00000120235,ENSG00000120242,ENSG00000120337,ENSG00000120889,ENSG00000120949,ENSG00000121807,ENSG00000121966,ENSG00000122025,ENSG00000122641,ENSG00000122756,ENSG00000124334,ENSG00000124875,ENSG00000125538,ENSG00000125657,ENSG00000125726,ENSG00000125735,ENSG00000125845,ENSG00000125965,ENSG00000126353,ENSG00000127318,ENSG00000127743,ENSG00000128052,ENSG00000128342,ENSG00000129277,ENSG00000130427,ENSG00000131080,ENSG00000131142,ENSG00000131724,ENSG00000134460,ENSG00000134853,ENSG00000135503,ENSG00000135960,ENSG00000136487,ENSG00000136488,ENSG00000136634,ENSG00000137070,ENSG00000137077,ENSG00000137080,ENSG00000138696,ENSG00000138798,ENSG00000139193,ENSG00000139269,ENSG00000139567,ENSG00000141655,ENSG00000142166,ENSG00000142677,ENSG00000143184,ENSG00000143185,ENSG00000143869,ENSG00000145431,ENSG00000145777,ENSG00000145824,ENSG00000146072,ENSG00000146648,ENSG00000147168,ENSG00000147873,ENSG00000147885,ENSG00000147896,ENSG00000150281,ENSG00000151882,ENSG00000153162,ENSG00000156234,ENSG00000156466,ENSG00000157404,ENSG00000157873,ENSG00000158813,ENSG00000159110,ENSG00000159128,ENSG00000159958,ENSG00000160683,ENSG00000160712,ENSG00000160791,ENSG00000161570,ENSG00000161573,ENSG00000161574,ENSG00000161921,ENSG00000161955,ENSG00000162594,ENSG00000162891,ENSG00000162892,ENSG00000163464,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000163739,ENSG00000163823,ENSG00000164136,ENSG00000164399,ENSG00000164400,ENSG00000164485,ENSG00000165197,ENSG00000167236,ENSG00000168329,ENSG00000168811,ENSG00000169194,ENSG00000169429,ENSG00000171855,ENSG00000172156,ENSG00000172179,ENSG00000172724,ENSG00000173511,ENSG00000173530,ENSG00000173535,ENSG00000173578,ENSG00000173585,ENSG00000174697,ENSG00000175189,ENSG00000175505,ENSG00000177047,ENSG00000177663,ENSG00000180871,ENSG00000181374,ENSG00000181634,ENSG00000182393,ENSG00000182578,ENSG00000183682,ENSG00000183709,ENSG00000184371,ENSG00000184451,ENSG00000185291,ENSG00000185436,ENSG00000186803,ENSG00000186810,ENSG00000186827,ENSG00000186891,ENSG00000187266,ENSG00000188379,ENSG00000189162,ENSG00000197110,ENSG00000197262,ENSG00000197461,ENSG00000197919,ENSG00000198223,ENSG00000204217,ENSG00000204487,ENSG00000204490,ENSG00000205020,ENSG00000205021,ENSG00000205755,ENSG00000206437,ENSG00000206439,ENSG00000213494,ENSG00000213927,ENSG00000214042,ENSG00000215788,ENSG00000223448,ENSG00000223952,ENSG00000228083,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000230279,ENSG00000231314,ENSG00000231408,ENSG00000232810,ENSG00000234829,ENSG00000236237,ENSG00000236637,ENSG00000236925,ENSG00000238114,ENSG00000239697,ENSG00000240505,ENSG00000242689,ENSG00000243509,ENSG00000243646	-312731.50596E-6	8.37328E-1	9.02453E-1
hsa04350	77	90	5	791	0.63	72	19454	0.37	ACVR1,EP300,FOXC1,FOXL1,MYC	ENSG00000005339,ENSG00000011465,ENSG00000049323,ENSG00000055130,ENSG00000067560,ENSG00000067900,ENSG00000080839,ENSG00000092969,ENSG00000100387,ENSG00000101144,ENSG00000101665,ENSG00000102882,ENSG00000103479,ENSG00000104899,ENSG00000105568,ENSG00000105664,ENSG00000106799,ENSG00000107779,ENSG00000108854,ENSG00000112175,ENSG00000113296,ENSG00000113575,ENSG00000114739,ENSG00000115738,ENSG00000116985,ENSG00000117318,ENSG00000119699,ENSG00000120693,ENSG00000122641,ENSG00000125845,ENSG00000125965,ENSG00000125968,ENSG00000133740,ENSG00000134318,ENSG00000134363,ENSG00000135503,ENSG00000137801,ENSG00000137834,ENSG00000138696,ENSG00000139269,ENSG00000139567,ENSG00000141646,ENSG00000143768,ENSG00000143869,ENSG00000147883,ENSG00000153162,ENSG00000156466,ENSG00000156574,ENSG00000157077,ENSG00000164093,ENSG00000166949,ENSG00000169231,ENSG00000172201,ENSG00000175189,ENSG00000175387,ENSG00000175634,ENSG00000183682,ENSG00000183691,ENSG00000185591,ENSG00000186340,ENSG00000198176,ENSG00000198742,ENSG00000204217,ENSG00000204490,ENSG00000205250,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000243709	535281.80908E-6	1.83732E-1	3.24527E-1
hsa04330	41	48	5	791	0.63	36	19490	0.18	ADAM17,EP300,FOXC1,FOXL1,NOTCH1	ENSG00000004975,ENSG00000005339,ENSG00000074181,ENSG00000090932,ENSG00000091073,ENSG00000100060,ENSG00000101384,ENSG00000105245,ENSG00000106003,ENSG00000107404,ENSG00000108773,ENSG00000110042,ENSG00000114166,ENSG00000114315,ENSG00000116478,ENSG00000117362,ENSG00000124232,ENSG00000133961,ENSG00000134250,ENSG00000135144,ENSG00000138433,ENSG00000143801,ENSG00000161021,ENSG00000163840,ENSG00000168214,ENSG00000169733,ENSG00000171611,ENSG00000175029,ENSG00000178498,ENSG00000184384,ENSG00000196498,ENSG00000196591,ENSG00000197921,ENSG00000198719,ENSG00000205155,ENSG00000234876	1.2302777987E0	2.12642E-2	1.27954E-1
hsa05010	144	168	10	786	1.26	134	19392	0.69	ADAM17,ATF6,ATP5A1,BACE2,EIF2AK3,FOXC1,FOXL1,NDUFC2,NDUFS5,UQCRQ	ENSG00000002330,ENSG00000004779,ENSG00000014216,ENSG00000015475,ENSG00000023228,ENSG00000026103,ENSG00000064012,ENSG00000065518,ENSG00000067182,ENSG00000072506,ENSG00000073578,ENSG00000074370,ENSG00000081248,ENSG00000082701,ENSG00000089250,ENSG00000090266,ENSG00000096433,ENSG00000099624,ENSG00000099795,ENSG00000101333,ENSG00000102882,ENSG00000105464,ENSG00000109390,ENSG00000110717,ENSG00000111640,ENSG00000111775,ENSG00000112695,ENSG00000115286,ENSG00000115944,ENSG00000117118,ENSG00000117362,ENSG00000119013,ENSG00000119912,ENSG00000120868,ENSG00000120910,ENSG00000123104,ENSG00000123384,ENSG00000124172,ENSG00000125538,ENSG00000126267,ENSG00000127184,ENSG00000127540,ENSG00000128609,ENSG00000130203,ENSG00000130414,ENSG00000131055,ENSG00000131174,ENSG00000131495,ENSG00000132906,ENSG00000135390,ENSG00000135940,ENSG00000137841,ENSG00000137845,ENSG00000138814,ENSG00000139180,ENSG00000140740,ENSG00000140990,ENSG00000142192,ENSG00000143801,ENSG00000143933,ENSG00000145335,ENSG00000145494,ENSG00000147684,ENSG00000149782,ENSG00000150086,ENSG00000150995,ENSG00000151067,ENSG00000154723,ENSG00000156052,ENSG00000156467,ENSG00000157388,ENSG00000159199,ENSG00000159593,ENSG00000160014,ENSG00000160194,ENSG00000160471,ENSG00000161281,ENSG00000161509,ENSG00000162909,ENSG00000164258,ENSG00000164305,ENSG00000164885,ENSG00000164919,ENSG00000165264,ENSG00000165629,ENSG00000165806,ENSG00000166313,ENSG00000166869,ENSG00000167774,ENSG00000167792,ENSG00000167863,ENSG00000168040,ENSG00000169885,ENSG00000170906,ENSG00000172115,ENSG00000173660,ENSG00000175445,ENSG00000176340,ENSG00000176884,ENSG00000178127,ENSG00000178372,ENSG00000178741,ENSG00000179091,ENSG00000182621,ENSG00000183454,ENSG00000183648,ENSG00000184076,ENSG00000184983,ENSG00000185633,ENSG00000186318,ENSG00000187446,ENSG00000187581,ENSG00000188386,ENSG00000189043,ENSG00000196296,ENSG00000196549,ENSG00000198668,ENSG00000198804,ENSG00000198838,ENSG00000198899,ENSG00000198938,ENSG00000204370,ENSG00000204490,ENSG00000205155,ENSG00000206439,ENSG00000221823,ENSG00000223952,ENSG00000228253,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000241837,ENSG00000244442	610404.38948E-6	5.69506E-2	1.77079E-1
hsa05120	69	74	6	790	0.75	63	19463	0.32	ADAM17,ATP6V1A,ATP6V1C1,ATP6V1F,FOXC1,FOXL1	ENSG00000006062,ENSG00000033627,ENSG00000047249,ENSG00000050748,ENSG00000065559,ENSG00000070831,ENSG00000071553,ENSG00000073009,ENSG00000100906,ENSG00000103653,ENSG00000104365,ENSG00000105929,ENSG00000105976,ENSG00000106100,ENSG00000106278,ENSG00000108262,ENSG00000109339,ENSG00000110719,ENSG00000112062,ENSG00000113070,ENSG00000113732,ENSG00000116039,ENSG00000117410,ENSG00000124181,ENSG00000136238,ENSG00000136888,ENSG00000137845,ENSG00000143882,ENSG00000146648,ENSG00000147416,ENSG00000147614,ENSG00000149269,ENSG00000151418,ENSG00000154721,ENSG00000156711,ENSG00000158769,ENSG00000159720,ENSG00000161570,ENSG00000163464,ENSG00000163739,ENSG00000164305,ENSG00000166086,ENSG00000169429,ENSG00000171130,ENSG00000171142,ENSG00000173039,ENSG00000177606,ENSG00000179295,ENSG00000180871,ENSG00000183067,ENSG00000185344,ENSG00000185386,ENSG00000185883,ENSG00000188130,ENSG00000197122,ENSG00000206445,ENSG00000213341,ENSG00000213760,ENSG00000226850,ENSG00000227587,ENSG00000230900,ENSG00000234668,ENSG00000234920	852862.30362E-6	5.29494E-2	1.77079E-1
hsa00330	47	54	5	791	0.63	42	19484	0.22	ADC,FOXC1,FOXL1,GATM,SAT1	ENSG00000002549,ENSG00000002726,ENSG00000007171,ENSG00000059573,ENSG00000065154,ENSG00000069535,ENSG00000072682,ENSG00000089250,ENSG00000100033,ENSG00000102172,ENSG00000104524,ENSG00000104879,ENSG00000110887,ENSG00000111275,ENSG00000115419,ENSG00000115758,ENSG00000116649,ENSG00000118520,ENSG00000120053,ENSG00000122884,ENSG00000123505,ENSG00000125166,ENSG00000126522,ENSG00000130005,ENSG00000130707,ENSG00000131730,ENSG00000135423,ENSG00000137124,ENSG00000141504,ENSG00000148672,ENSG00000149380,ENSG00000159423,ENSG00000161270,ENSG00000161653,ENSG00000164867,ENSG00000164904,ENSG00000182890,ENSG00000183010,ENSG00000189221,ENSG00000223572,ENSG00000237289,ENSG00000243989	1.0758192213E0	3.60017E-2	1.61687E-1
hsa00430	9	10	2	794	0.25	7	19519	0.04	ADO,FOXC1	ENSG00000099998,ENSG00000100031,ENSG00000128683,ENSG00000129596,ENSG00000131067,ENSG00000136750,ENSG00000139631	1.9492971994E0	4.59454E-2	1.77079E-1
hsa04062	151	187	11	785	1.38	140	19386	0.72	ADRBK1,CXCL11,FOXC1,FOXL1,GNAI1,JAK3,MAP2K1,NRAS,RAP1A,SOS1,STAT2	ENSG00000000938,ENSG00000006074,ENSG00000006075,ENSG00000006210,ENSG00000015285,ENSG00000051382,ENSG00000065135,ENSG00000067560,ENSG00000067606,ENSG00000067900,ENSG00000068831,ENSG00000069966,ENSG00000070831,ENSG00000073009,ENSG00000078295,ENSG00000078369,ENSG00000081041,ENSG00000082701,ENSG00000089159,ENSG00000096968,ENSG00000099942,ENSG00000100077,ENSG00000100485,ENSG00000100906,ENSG00000101333,ENSG00000102882,ENSG00000103653,ENSG00000104365,ENSG00000104825,ENSG00000105221,ENSG00000105647,ENSG00000105723,ENSG00000106299,ENSG00000107562,ENSG00000108688,ENSG00000108691,ENSG00000108700,ENSG00000109272,ENSG00000111664,ENSG00000112486,ENSG00000113263,ENSG00000114124,ENSG00000114353,ENSG00000114450,ENSG00000115009,ENSG00000117020,ENSG00000117461,ENSG00000118689,ENSG00000120899,ENSG00000121281,ENSG00000121807,ENSG00000121879,ENSG00000121966,ENSG00000124875,ENSG00000125388,ENSG00000126353,ENSG00000127314,ENSG00000127588,ENSG00000127928,ENSG00000128340,ENSG00000129277,ENSG00000129946,ENSG00000131142,ENSG00000133703,ENSG00000134215,ENSG00000134318,ENSG00000136238,ENSG00000137077,ENSG00000137486,ENSG00000137841,ENSG00000138031,ENSG00000141480,ENSG00000141506,ENSG00000141968,ENSG00000142208,ENSG00000142875,ENSG00000143184,ENSG00000143185,ENSG00000145824,ENSG00000148082,ENSG00000149269,ENSG00000149782,ENSG00000151882,ENSG00000155897,ENSG00000156234,ENSG00000160293,ENSG00000160683,ENSG00000160791,ENSG00000161570,ENSG00000161573,ENSG00000161574,ENSG00000161921,ENSG00000162104,ENSG00000162188,ENSG00000163464,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000163739,ENSG00000163823,ENSG00000163932,ENSG00000164742,ENSG00000165059,ENSG00000165178,ENSG00000167236,ENSG00000167414,ENSG00000168243,ENSG00000168329,ENSG00000168610,ENSG00000169398,ENSG00000169429,ENSG00000171608,ENSG00000172156,ENSG00000172380,ENSG00000172724,ENSG00000173039,ENSG00000173175,ENSG00000173578,ENSG00000173585,ENSG00000173757,ENSG00000174021,ENSG00000174233,ENSG00000174775,ENSG00000176533,ENSG00000180871,ENSG00000181374,ENSG00000182621,ENSG00000183943,ENSG00000184451,ENSG00000186469,ENSG00000186810,ENSG00000197262,ENSG00000198055,ENSG00000205020,ENSG00000205021,ENSG00000213341,ENSG00000213494,ENSG00000213927,ENSG00000242616	662875.56746E-6	3.54869E-2	1.61687E-1
hsa04144	186	211	8	788	1.01	178	19348	0.91	ADRBK1,AGAP1,CHMP4B,CLTC,FOXC1,FOXL1,RAB4A,VPS4B	ENSG00000006125,ENSG00000013016,ENSG00000024422,ENSG00000029725,ENSG00000043591,ENSG00000047365,ENSG00000049283,ENSG00000049759,ENSG00000059915,ENSG00000063245,ENSG00000065361,ENSG00000067606,ENSG00000068078,ENSG00000069869,ENSG00000070371,ENSG00000070831,ENSG00000072274,ENSG00000072818,ENSG00000075651,ENSG00000078747,ENSG00000079805,ENSG00000083937,ENSG00000086065,ENSG00000087470,ENSG00000088280,ENSG00000090565,ENSG00000097033,ENSG00000100077,ENSG00000100385,ENSG00000100931,ENSG00000101199,ENSG00000102189,ENSG00000102755,ENSG00000102981,ENSG00000103769,ENSG00000103966,ENSG00000105976,ENSG00000106799,ENSG00000106976,ENSG00000107242,ENSG00000107295,ENSG00000108262,ENSG00000108774,ENSG00000108854,ENSG00000109971,ENSG00000110047,ENSG00000111540,ENSG00000112305,ENSG00000114124,ENSG00000114331,ENSG00000115145,ENSG00000115561,ENSG00000116675,ENSG00000120318,ENSG00000120645,ENSG00000121966,ENSG00000123124,ENSG00000124171,ENSG00000124209,ENSG00000124313,ENSG00000124356,ENSG00000125388,ENSG00000125637,ENSG00000126803,ENSG00000128052,ENSG00000130164,ENSG00000130724,ENSG00000131242,ENSG00000131381,ENSG00000131475,ENSG00000131584,ENSG00000134460,ENSG00000134853,ENSG00000135439,ENSG00000135503,ENSG00000135679,ENSG00000136100,ENSG00000136738,ENSG00000137403,ENSG00000137486,ENSG00000138592,ENSG00000138798,ENSG00000139436,ENSG00000139722,ENSG00000140443,ENSG00000140600,ENSG00000141480,ENSG00000141720,ENSG00000141971,ENSG00000141985,ENSG00000142273,ENSG00000143398,ENSG00000144566,ENSG00000144711,ENSG00000146005,ENSG00000146648,ENSG00000147010,ENSG00000147168,ENSG00000148341,ENSG00000149182,ENSG00000151693,ENSG00000153317,ENSG00000155975,ENSG00000156011,ENSG00000156675,ENSG00000157404,ENSG00000157978,ENSG00000159210,ENSG00000160791,ENSG00000160867,ENSG00000160948,ENSG00000161203,ENSG00000163464,ENSG00000163558,ENSG00000165527,ENSG00000165731,ENSG00000167987,ENSG00000168461,ENSG00000169252,ENSG00000170248,ENSG00000173110,ENSG00000174775,ENSG00000175104,ENSG00000175416,ENSG00000176108,ENSG00000176428,ENSG00000176783,ENSG00000178568,ENSG00000180871,ENSG00000181104,ENSG00000182578,ENSG00000183020,ENSG00000185236,ENSG00000185359,ENSG00000186111,ENSG00000186635,ENSG00000196814,ENSG00000197122,ENSG00000197959,ENSG00000198055,ENSG00000198400,ENSG00000198742,ENSG00000204388,ENSG00000204389,ENSG00000204390,ENSG00000204525,ENSG00000204592,ENSG00000204632,ENSG00000204642,ENSG00000206493,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000212866,ENSG00000215328,ENSG00000224501,ENSG00000225201,ENSG00000229252,ENSG00000229698,ENSG00000230254,ENSG00000230413,ENSG00000231555,ENSG00000232804,ENSG00000233095,ENSG00000233904,ENSG00000234258,ENSG00000234475,ENSG00000234745,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000235941,ENSG00000236632,ENSG00000237216,ENSG00000237508,ENSG00000237724,ENSG00000242247	98504.235473E-6	4.44751E-1	5.53088E-1
hsa00120	13	15	2	794	0.25	11	19515	0.06	AMACR,FOXC1	ENSG00000036530,ENSG00000083807,ENSG00000099377,ENSG00000116171,ENSG00000122787,ENSG00000133835,ENSG00000135929,ENSG00000138135,ENSG00000146233,ENSG00000168306,ENSG00000198610	1.4971071261E0	8.98489E-2	2.17884E-1
hsa04142	108	125	8	788	1.01	100	19426	0.51	AP3S1,AP4E1,CLN3,CLTC,CTSK,FOXC1,FOXL1,GM2A	ENSG00000003056,ENSG00000005893,ENSG00000018280,ENSG00000033627,ENSG00000040531,ENSG00000047249,ENSG00000049860,ENSG00000054983,ENSG00000064601,ENSG00000065000,ENSG00000068697,ENSG00000070371,ENSG00000070718,ENSG00000071553,ENSG00000072958,ENSG00000078081,ENSG00000100083,ENSG00000100280,ENSG00000100299,ENSG00000100448,ENSG00000101160,ENSG00000102393,ENSG00000102575,ENSG00000102805,ENSG00000103174,ENSG00000103365,ENSG00000103811,ENSG00000104341,ENSG00000104763,ENSG00000104774,ENSG00000105612,ENSG00000105929,ENSG00000107331,ENSG00000107798,ENSG00000108784,ENSG00000109861,ENSG00000110719,ENSG00000110911,ENSG00000111670,ENSG00000114378,ENSG00000117410,ENSG00000117984,ENSG00000125447,ENSG00000129226,ENSG00000129354,ENSG00000131238,ENSG00000131400,ENSG00000132842,ENSG00000134262,ENSG00000135047,ENSG00000135535,ENSG00000135677,ENSG00000136943,ENSG00000138760,ENSG00000141012,ENSG00000141337,ENSG00000141458,ENSG00000147614,ENSG00000150967,ENSG00000151792,ENSG00000159720,ENSG00000162511,ENSG00000163131,ENSG00000164073,ENSG00000164733,ENSG00000165102,ENSG00000166311,ENSG00000166340,ENSG00000168452,ENSG00000169919,ENSG00000170266,ENSG00000171298,ENSG00000172543,ENSG00000174080,ENSG00000175416,ENSG00000177628,ENSG00000178597,ENSG00000181523,ENSG00000182287,ENSG00000184494,ENSG00000185009,ENSG00000185344,ENSG00000185883,ENSG00000185896,ENSG00000197081,ENSG00000197217,ENSG00000197746,ENSG00000204386,ENSG00000206329,ENSG00000213614,ENSG00000221838,ENSG00000223957,ENSG00000227129,ENSG00000227315,ENSG00000227600,ENSG00000228691,ENSG00000231618,ENSG00000234343,ENSG00000234846,ENSG00000236649	679140.9198E-6	6.16713E-2	1.81276E-1
hsa03040	134	152	14	782	1.76	120	19406	0.61	AQR,BC002572,BCAS2,FOXC1,FOXL1,HNRNPA3,HNRNPM,PRPF38B,RBM25,RBMX,SF3A3,SF3B1,SFRS3,THOC2	ENSG00000051596,ENSG00000060688,ENSG00000063244,ENSG00000067596,ENSG00000076924,ENSG00000077312,ENSG00000079134,ENSG00000084072,ENSG00000084463,ENSG00000085872,ENSG00000086589,ENSG00000087365,ENSG00000092199,ENSG00000096401,ENSG00000099995,ENSG00000100028,ENSG00000100138,ENSG00000100813,ENSG00000101161,ENSG00000101343,ENSG00000102103,ENSG00000104852,ENSG00000104897,ENSG00000106245,ENSG00000106355,ENSG00000109606,ENSG00000109971,ENSG00000110107,ENSG00000110844,ENSG00000111196,ENSG00000111786,ENSG00000113649,ENSG00000114503,ENSG00000115128,ENSG00000115875,ENSG00000117614,ENSG00000119953,ENSG00000124193,ENSG00000124562,ENSG00000125743,ENSG00000125835,ENSG00000125870,ENSG00000126803,ENSG00000128534,ENSG00000130332,ENSG00000130520,ENSG00000131795,ENSG00000131876,ENSG00000132792,ENSG00000134748,ENSG00000135486,ENSG00000136450,ENSG00000136527,ENSG00000136875,ENSG00000136937,ENSG00000139343,ENSG00000139675,ENSG00000140829,ENSG00000141543,ENSG00000141759,ENSG00000143368,ENSG00000143977,ENSG00000144028,ENSG00000145833,ENSG00000146007,ENSG00000150316,ENSG00000160201,ENSG00000160799,ENSG00000161547,ENSG00000162385,ENSG00000163714,ENSG00000164167,ENSG00000164609,ENSG00000165119,ENSG00000167088,ENSG00000168883,ENSG00000169976,ENSG00000170860,ENSG00000171960,ENSG00000172780,ENSG00000172850,ENSG00000173110,ENSG00000175467,ENSG00000182004,ENSG00000183684,ENSG00000188529,ENSG00000189091,ENSG00000196504,ENSG00000198231,ENSG00000204388,ENSG00000204389,ENSG00000204390,ENSG00000204392,ENSG00000204560,ENSG00000212866,ENSG00000215328,ENSG00000215425,ENSG00000215699,ENSG00000224501,ENSG00000224979,ENSG00000225073,ENSG00000225859,ENSG00000225998,ENSG00000226171,ENSG00000229496,ENSG00000230624,ENSG00000231377,ENSG00000231502,ENSG00000231555,ENSG00000232804,ENSG00000233049,ENSG00000233418,ENSG00000233561,ENSG00000234258,ENSG00000234475,ENSG00000235439,ENSG00000235941,ENSG00000236826,ENSG00000237724,ENSG00000242466	1.0630484219E0	7.8925E-4	3.22028E-2
hsa04140	29	33	5	791	0.63	24	19502	0.12	ATG3,ATG5,BECN1,FOXC1,FOXL1	ENSG00000078142,ENSG00000083290,ENSG00000101844,ENSG00000120235,ENSG00000120242,ENSG00000129965,ENSG00000130734,ENSG00000132356,ENSG00000137080,ENSG00000139112,ENSG00000145782,ENSG00000147873,ENSG00000147885,ENSG00000162409,ENSG00000168397,ENSG00000170296,ENSG00000186803,ENSG00000188379,ENSG00000197548,ENSG00000197919,ENSG00000214042,ENSG00000228083,ENSG00000234829,ENSG00000236637	1.6363584177E0	4.94583E-3	6.42011E-2
